model,condition,turn,metric,mean,ci_low,ci_high,n_runs
gpt-4o-mini,placebo,29,H_decision,0.452707907708117,0.293581650306958,0.6275134735983297,20
gpt-4o-mini,placebo,30,H_decision,0.5378506730879193,0.3383602907154978,0.7452586654126049,20
llama-3.3-70b,base,1,H_decision,0.0,0.0,0.0,20
llama-3.3-70b,base,2,H_decision,0.2786183910140597,0.18166173444503358,0.3756582861892701,20
llama-3.3-70b,base,3,H_decision,0.01972792101789484,0.0,0.05918376305368452,20
llama-3.3-70b,base,4,H_decision,0.28550341424017056,0.21154176627565852,0.3619457571020052,20
llama-3.3-70b,base,5,H_decision,0.010493211017046183,0.0,0.03147963269955753,20
llama-3.3-70b,base,6,H_decision,0.3186189558052962,0.22365816593412804,0.4226247984100807,20
llama-3.3-70b,base,7,H_decision,9.023922193468336e-06,0.0,2.7071766580405008e-05,20
llama-3.3-70b,base,8,H_decision,0.1068822300760068,0.05974996063167648,0.16343488793673958,20
llama-3.3-70b,base,9,H_decision,0.04592370952070842,5.536909913699243e-10,0.11475770172814266,20
llama-3.3-70b,base,10,H_decision,0.151099329804577,0.09427776652821662,0.20712723337293124,20
llama-3.3-70b,base,11,H_decision,0.028674739716077462,0.0010389893117384484,0.06840462556794003,20
llama-3.3-70b,base,12,H_decision,0.08774860996063971,0.049586424166446236,0.12840005049944825,20
llama-3.3-70b,base,13,H_decision,0.0461100325047609,0.004354723609267352,0.11027342515542042,20
llama-3.3-70b,base,14,H_decision,0.12704022840187695,0.0733726858826973,0.1859652055012227,20
llama-3.3-70b,base,15,H_decision,0.019950966099177844,0.004645009510763189,0.04223165998435715,20
llama-3.3-70b,base,16,H_decision,0.09313755824553538,0.051924865973541845,0.13542457958818885,20
llama-3.3-70b,base,17,H_decision,0.08971207733688533,0.028177676769141312,0.15783431932786487,20
llama-3.3-70b,base,18,H_decision,0.058755190360473566,0.026529932410027872,0.09668342127129,20
llama-3.3-70b,base,19,H_decision,0.07794902542114049,0.03210225501988748,0.13208302546861458,20
llama-3.3-70b,base,20,H_decision,0.07662979046505838,0.03693312300986077,0.12582816765893465,20
llama-3.3-70b,base,21,H_decision,0.07799714549315004,0.02203327547424123,0.15588822453610165,20
llama-3.3-70b,base,22,H_decision,0.09022838198901618,0.04656946307933696,0.14104916768684805,20
llama-3.3-70b,base,23,H_decision,0.05987213732800475,0.015248055290614673,0.12256485936884959,20
llama-3.3-70b,base,24,H_decision,0.08773387424859994,0.03722507684609121,0.15361453111296863,20
llama-3.3-70b,base,25,H_decision,0.08343952539433495,0.02965706689279012,0.14964853857390084,20
llama-3.3-70b,base,26,H_decision,0.05173965926472775,0.02372847999697106,0.08435492140366754,20
llama-3.3-70b,base,27,H_decision,0.03468759966595468,0.014121230528833512,0.059564789493595685,20
llama-3.3-70b,base,28,H_decision,0.02561422322096949,0.006411027438927215,0.05204432692467791,20
llama-3.3-70b,base,29,H_decision,0.03825312719519956,0.006923403119710524,0.09071089729155596,20
llama-3.3-70b,base,30,H_decision,0.0029080330843520514,1.891830495576545e-08,0.008360986787709591,20
llama-3.3-70b,switch,1,H_decision,0.0,0.0,0.0,20
llama-3.3-70b,switch,2,H_decision,0.29691660961169974,0.17515566616735168,0.4241317835376887,19
llama-3.3-70b,switch,3,H_decision,0.06550218536145468,0.0,0.1314170695656276,20
llama-3.3-70b,switch,4,H_decision,0.21866172896988328,0.1537305170832199,0.28105710496602154,20
llama-3.3-70b,switch,5,H_decision,0.07362763713831938,0.016035414760902013,0.14763706331468882,20
llama-3.3-70b,switch,6,H_decision,0.2856517541510927,0.21296981112353944,0.35775290212764044,20
llama-3.3-70b,switch,7,H_decision,0.01255856407628073,0.0,0.03766431692918873,20
llama-3.3-70b,switch,8,H_decision,0.17459231361977828,0.0933906318823623,0.26616905489808823,20
llama-3.3-70b,switch,9,H_decision,0.01936001669336982,4.841303399473426e-05,0.05147518461815338,20
llama-3.3-70b,switch,10,H_decision,0.20101546306107107,0.1001637794764005,0.31324614567402437,20
llama-3.3-70b,switch,11,H_decision,0.024324643690767374,0.0,0.07289998728452338,20
llama-3.3-70b,switch,12,H_decision,0.12274754350311898,0.04231845737126428,0.21976767507746803,20
llama-3.3-70b,switch,13,H_decision,0.06348223717939289,0.0,0.1658664204327254,20
llama-3.3-70b,switch,14,H_decision,0.07118312572166563,0.026552576014069122,0.13124593506511162,20
llama-3.3-70b,switch,15,H_decision,0.015199861458254627,0.0,0.044848112916858654,20
llama-3.3-70b,switch,16,H_decision,0.028817516746895255,0.00403374780710858,0.0723797927696671,19
llama-3.3-70b,switch,17,H_decision,0.050185072838123505,0.0,0.11971185360516017,18
llama-3.3-70b,switch,18,H_decision,0.05168536838555628,2.9141577885559307e-10,0.14286113110686846,19
llama-3.3-70b,switch,19,H_decision,0.0505532798153614,0.0,0.15041683472060655,18
llama-3.3-70b,switch,20,H_decision,0.06129026633245213,0.0,0.1816975555415556,16
llama-3.3-70b,switch,21,H_decision,0.08214611515186994,1.2440598751876498e-09,0.23288606685591592,6
llama-3.3-70b,switch,22,H_decision,0.0024178381477421395,0.0,0.007253514443226419,5
llama-3.3-70b,placebo,1,H_decision,0.0,0.0,0.0,20
llama-3.3-70b,placebo,2,H_decision,0.36952364127720466,0.2522474032184815,0.48533328788706726,20
llama-3.3-70b,placebo,3,H_decision,0.02070153848844225,0.0,0.06210461546532675,20
llama-3.3-70b,placebo,4,H_decision,0.2672242758909893,0.21745593243280678,0.3136157739715291,20
llama-3.3-70b,placebo,5,H_decision,0.013172781502926811,1.821728707237884e-10,0.03951834353893152,20
llama-3.3-70b,placebo,6,H_decision,0.29792194976258546,0.2102844170745536,0.38613790790368124,20
llama-3.3-70b,placebo,7,H_decision,0.009100925485847578,9.986225295843297e-10,0.027211100393064687,20
llama-3.3-70b,placebo,8,H_decision,0.13794958392514883,0.05975077953794609,0.2338893829662601,20
llama-3.3-70b,placebo,9,H_decision,0.039171331554728656,3.2722777412341624e-05,0.09805257662281437,20
llama-3.3-70b,placebo,10,H_decision,0.20331081596423956,0.1219073312515863,0.28808077248358116,20
llama-3.3-70b,placebo,11,H_decision,0.04959118920669456,0.00376975959192034,0.11286027512341477,20
llama-3.3-70b,placebo,12,H_decision,0.1265439047282195,0.05615827627565398,0.20391569073623764,20
llama-3.3-70b,placebo,13,H_decision,0.035635821995489335,0.008119670377040141,0.07131025725486168,20
llama-3.3-70b,placebo,14,H_decision,0.034821825259537566,0.0064161295726376955,0.07364490322153198,20
llama-3.3-70b,placebo,15,H_decision,0.03513075756388147,0.004296517250290494,0.08357860721997086,20
llama-3.3-70b,placebo,16,H_decision,0.04509541903452549,0.004421718045399275,0.11236204698053477,20
llama-3.3-70b,placebo,17,H_decision,0.07105196274139249,0.001072956794905345,0.17269697250785015,20
llama-3.3-70b,placebo,18,H_decision,0.0567630643952335,8.831299001345451e-05,0.1236623440677025,20
llama-3.3-70b,placebo,19,H_decision,0.07426793416721933,0.0014104017090173634,0.18484265170488634,19
llama-3.3-70b,placebo,20,H_decision,0.043005652383686574,0.0006398190819898318,0.11728597132766053,20
llama-3.3-70b,placebo,21,H_decision,0.049942980468486976,0.00015215586501116573,0.14652623973859993,19
llama-3.3-70b,placebo,22,H_decision,0.034869788183969304,0.00043176672917372497,0.08225836638999055,20
llama-3.3-70b,placebo,23,H_decision,0.07492379028429501,0.005543729435175588,0.1953869376978701,19
llama-3.3-70b,placebo,24,H_decision,0.0076145982894963255,1.755848126834256e-05,0.021350223196121114,18
llama-3.3-70b,placebo,25,H_decision,0.09054568119327495,0.0010688036466884113,0.2053139141436829,18
llama-3.3-70b,placebo,26,H_decision,0.10261897450731475,0.001166716354649401,0.22638027842514172,18
llama-3.3-70b,placebo,27,H_decision,0.021935140821216073,0.0006613292550860641,0.05847402794573614,17
llama-3.3-70b,placebo,28,H_decision,0.05343463324032652,3.529651623687638e-05,0.15652180738780622,18
llama-3.3-70b,placebo,29,H_decision,0.1304010402217722,0.00016439574292241232,0.3027141448881475,15
llama-3.3-70b,placebo,30,H_decision,0.06257773143546216,2.6910516517333755e-07,0.1424651778881588,13
qwen3-235b,base,1,H_decision,0.053938712312980565,0.05344932678594081,0.05491748336706008,20
qwen3-235b,base,2,H_decision,0.14618601727240196,0.1461860119427438,0.14618602793171834,20
qwen3-235b,base,3,H_decision,0.15733538808328534,0.1566835841306629,0.15783878531553563,20
qwen3-235b,base,4,H_decision,1.117376123112995,1.117376123112995,1.117376123112995,20
qwen3-235b,base,5,H_decision,0.21295893126036042,0.21174381455665547,0.21356648961221283,20
qwen3-235b,base,6,H_decision,0.911560882254936,0.911560882254936,0.911560882254936,20
qwen3-235b,base,7,H_decision,1.0315597085476118,1.031493967415827,1.0316911908111817,20
qwen3-235b,base,8,H_decision,1.0286062660433128,1.0284400241421074,1.0289387498457232,20
qwen3-235b,base,9,H_decision,0.6751272528390313,0.6751240713804195,0.6751288435683371,20
qwen3-235b,base,10,H_decision,0.8732187232559022,0.8732187232559022,0.8732187232559022,20
qwen3-235b,base,11,H_decision,0.7199734968770558,0.7171132233798548,0.7214036336256562,20
qwen3-235b,base,12,H_decision,0.5344387755788638,0.5344322305345117,0.5344420481010399,20
qwen3-235b,base,13,H_decision,0.7413897858185866,0.7372749536866914,0.7441123096944338,20
qwen3-235b,base,14,H_decision,0.8081666565132876,0.8081666565132876,0.8081666565132876,20
qwen3-235b,base,15,H_decision,0.7626523071198827,0.7626523071198827,0.7626523071198827,20
qwen3-235b,base,16,H_decision,0.8616317475666492,0.8616317475666492,0.8616317475666492,20
qwen3-235b,base,17,H_decision,0.8181813344287626,0.8170023053694673,0.8188898833722685,20
qwen3-235b,base,18,H_decision,0.6241746801500914,0.6241746801500914,0.6241746801500914,20
qwen3-235b,base,19,H_decision,0.5697566768771993,0.5697566768771993,0.5697566768771993,20
qwen3-235b,base,20,H_decision,0.8347572443576606,0.8320562792276209,0.8384994514076402,20
qwen3-235b,base,21,H_decision,0.7377062698585717,0.731906132652888,0.749306544269939,20
qwen3-235b,base,22,H_decision,0.7591617298578295,0.7591495007852866,0.7591678443941008,20
qwen3-235b,base,23,H_decision,0.5370535372662895,0.5363708194842074,0.5373948961573305,20
qwen3-235b,base,24,H_decision,0.7249677387007673,0.7249677387007673,0.7249677387007673,20
qwen3-235b,base,25,H_decision,0.6684940844088245,0.6684940844088245,0.6684940844088245,20
qwen3-235b,base,26,H_decision,0.6667747374290112,0.6643290103581598,0.6679976009644368,20
qwen3-235b,base,27,H_decision,0.7613544562096249,0.7613544562096249,0.7613544562096249,20
qwen3-235b,base,28,H_decision,1.044894588566514,1.0425734561362525,1.0460551547816448,20
qwen3-235b,base,29,H_decision,0.8066474005192374,0.8050605994472122,0.8098210026632879,20
qwen3-235b,base,30,H_decision,1.1229329426461927,1.119665421562735,1.1253046658958201,20
qwen3-235b,switch,1,H_decision,0.05344932678594081,0.05344932678594081,0.05344932678594081,20
qwen3-235b,switch,2,H_decision,0.1461860119427438,0.1461860119427438,0.1461860119427438,20
qwen3-235b,switch,3,H_decision,0.157024969310979,0.1562538464799135,0.15741053072651173,20
qwen3-235b,switch,4,H_decision,1.117376123112995,1.117376123112995,1.117376123112995,20
qwen3-235b,switch,5,H_decision,0.19017117507859357,0.17457429872284738,0.2057680514343397,20
qwen3-235b,switch,6,H_decision,0.8842471242962858,0.8660379512362566,0.9024562973563152,20
qwen3-235b,switch,7,H_decision,1.031601248397354,1.0269138420242316,1.0347619463066113,20
qwen3-235b,switch,8,H_decision,1.009662250913089,0.9958711397045681,1.020518545725602,20
qwen3-235b,switch,9,H_decision,1.2344021923700923,1.1232457012813335,1.3221723187214565,20
qwen3-235b,switch,10,H_decision,1.0499611292956632,1.024168328115635,1.0752783783709685,20
qwen3-235b,switch,11,H_decision,1.1875089983043996,1.1544551077482224,1.2206183251625757,20
qwen3-235b,switch,12,H_decision,1.2684399604262193,1.2148894720244903,1.3201658098350275,20
qwen3-235b,switch,13,H_decision,1.1455463614074701,1.0350825038153841,1.2521740292187082,20
qwen3-235b,switch,14,H_decision,1.3565807165983081,1.2601447120958196,1.421504900731137,20
qwen3-235b,switch,15,H_decision,0.6450739255726499,0.4615477541475498,0.8379974454724157,20
qwen3-235b,switch,16,H_decision,1.145091656647832,1.098959602502961,1.1861071596266988,20
qwen3-235b,switch,17,H_decision,0.9878110238999744,0.812490436286427,1.1478933273501364,20
qwen3-235b,switch,18,H_decision,1.0443524019870312,0.9404070968918915,1.1470615071288681,7
qwen3-235b,switch,19,H_decision,1.0934483640215003,1.0507691613826118,1.1420302537513398,7
qwen3-235b,switch,20,H_decision,1.1422840000966075,1.0268966382973532,1.245343551303982,7
qwen3-235b,switch,21,H_decision,1.0138424737749858,0.8560582777660539,1.1336903684712603,7
qwen3-235b,switch,22,H_decision,1.0854942837439128,1.0183449355336076,1.1492134007814652,7
qwen3-235b,switch,23,H_decision,1.1177728514193221,1.0087690485882328,1.2105456393456575,7
qwen3-235b,switch,24,H_decision,1.1062808991511222,0.970155493448804,1.2493308277849255,7
qwen3-235b,switch,25,H_decision,1.0703608348239428,0.9193357771309909,1.1988877024522402,7
qwen3-235b,switch,26,H_decision,1.2540937725374681,1.0712160522353957,1.4075759052938661,7
qwen3-235b,switch,27,H_decision,1.1210480938138772,0.987742399501859,1.245084093996661,5
qwen3-235b,switch,28,H_decision,1.0518901447027982,1.0467099983131547,1.0586194070710562,5
qwen3-235b,switch,29,H_decision,1.5130567756152449,1.3888152498877304,1.59848480331499,5
qwen3-235b,placebo,1,H_decision,0.053204770083476814,0.05271565667854883,0.05344932678594081,20
qwen3-235b,placebo,2,H_decision,0.1461011550425112,0.14594132820938246,0.14618602260206015,20
qwen3-235b,placebo,3,H_decision,0.16049379383371143,0.15741053072651173,0.1647585299250945,20
qwen3-235b,placebo,4,H_decision,1.1182768610108433,1.117376123112995,1.1197404975496235,20
qwen3-235b,placebo,5,H_decision,0.23987269827050764,0.20686419656330993,0.3020484828632736,20
qwen3-235b,placebo,6,H_decision,0.9124523333226193,0.8819542254887157,0.9475523505859808,20
qwen3-235b,placebo,7,H_decision,1.0134323719515475,0.9692641800654084,1.0406211678705337,20
qwen3-235b,placebo,8,H_decision,1.0107905772686008,0.9702281498404786,1.042453717500131,20
qwen3-235b,placebo,9,H_decision,1.2078420479017173,1.1544598715369143,1.2547625352897358,20
qwen3-235b,placebo,10,H_decision,1.1313948529828548,1.0664674869931545,1.1963741967552064,20
qwen3-235b,placebo,11,H_decision,0.14988284639593147,0.09375924216082625,0.24051299350739794,20
qwen3-235b,placebo,12,H_decision,0.9439897213297707,0.8424085609320714,1.0274922321453233,20
qwen3-235b,placebo,13,H_decision,1.0126159450860306,0.9159469309534186,1.1176516091659274,20
qwen3-235b,placebo,14,H_decision,1.0008564226816572,0.8466995271437558,1.1429271921016162,20
qwen3-235b,placebo,15,H_decision,0.6388327651423642,0.5379878398293798,0.7496419242946482,20
qwen3-235b,placebo,16,H_decision,0.9785338402085125,0.8648403984047385,1.0686901724207711,20
qwen3-235b,placebo,17,H_decision,0.9114773245215094,0.8223459683028839,0.9995923444639142,20
qwen3-235b,placebo,18,H_decision,0.795629564884971,0.7240474889695205,0.8751319185909324,20
qwen3-235b,placebo,19,H_decision,0.7888209927770656,0.7121271937781768,0.8696844656817326,20
qwen3-235b,placebo,20,H_decision,0.8951533049155176,0.7908093425418061,0.9965685505444187,20
qwen3-235b,placebo,21,H_decision,0.7758783995575447,0.7261488326127667,0.8327087815038046,20
qwen3-235b,placebo,22,H_decision,0.7647517196999153,0.6725960124715517,0.8675827805332186,20
qwen3-235b,placebo,23,H_decision,0.7508102107645872,0.6482526216762653,0.861686797157007,20
qwen3-235b,placebo,24,H_decision,0.9130871562746778,0.8072808221759002,1.017517515244706,20
qwen3-235b,placebo,25,H_decision,0.6440561079110957,0.5898563843584922,0.7032058779286912,20
qwen3-235b,placebo,26,H_decision,0.7107897274921969,0.6252149471512176,0.7869432665055834,20
qwen3-235b,placebo,27,H_decision,0.8762144363358166,0.7591187934837215,0.9928846188352356,20
qwen3-235b,placebo,28,H_decision,0.9065916815857282,0.7762035659390802,1.0337422989697596,20
qwen3-235b,placebo,29,H_decision,0.9854417373789153,0.9040900318164877,1.0626961812004503,20
qwen3-235b,placebo,30,H_decision,0.9985698143605248,0.8595668788445291,1.1282094016564297,20
